SnapshotMonth,Region,ProductID,OpeningStock,Received,Sold,ClosingStock,ReorderLevel
2025-04-01,West,SKU010,906,288,441,753,340
2025-04-01,Central,SKU010,267,234,700,0,214
2025-04-01,North,SKU011,1098,744,343,1499,281
2025-04-01,South,SKU011,479,466,300,645,345
2025-04-01,East,SKU011,1071,358,189,1240,311
2025-04-01,West,SKU011,436,636,594,478,257
2025-04-01,Central,SKU011,686,114,685,115,221
2025-04-01,North,SKU012,280,258,338,200,173
2025-04-01,South,SKU012,341,426,248,519,167
2025-04-01,East,SKU012,962,611,866,707,310
2025-04-01,West,SKU012,223,117,396,0,204
2025-04-01,Central,SKU012,1048,742,506,1284,337
2025-04-01,North,SKU013,367,289,167,489,279
2025-04-01,South,SKU013,407,267,414,260,214
2025-04-01,East,SKU013,203,358,497,64,296
2025-04-01,West,SKU013,1082,631,238,1475,284
2025-04-01,Central,SKU013,367,105,260,212,263
2025-04-01,North,SKU014,1172,377,811,738,281
2025-04-01,South,SKU014,326,715,492,549,179
2025-04-01,East,SKU014,831,454,881,404,201
2025-04-01,West,SKU014,344,330,749,0,275
2025-04-01,Central,SKU014,1006,398,667,737,154
2025-04-01,North,SKU015,618,427,895,150,153
2025-04-01,South,SKU015,1105,111,436,780,200
2025-04-01,East,SKU015,731,286,187,830,315
2025-04-01,West,SKU015,240,311,736,0,292
2025-04-01,Central,SKU015,556,477,648,385,271
2025-04-01,North,SKU016,773,471,803,441,320
2025-04-01,South,SKU016,777,728,518,987,310
2025-04-01,East,SKU016,844,307,220,931,214
2025-04-01,West,SKU016,355,589,665,279,231
2025-04-01,Central,SKU016,774,706,451,1029,261
2025-04-01,North,SKU017,282,145,245,182,326
2025-04-01,South,SKU017,353,198,223,328,250
2025-04-01,East,SKU017,1025,417,785,657,193
2025-04-01,West,SKU017,481,409,269,621,193
2025-04-01,Central,SKU017,629,706,899,436,207
2025-04-01,North,SKU018,260,502,832,0,220
2025-04-01,South,SKU018,686,640,499,827,300
2025-04-01,East,SKU018,309,492,396,405,318
2025-04-01,West,SKU018,373,260,789,0,161
2025-04-01,Central,SKU018,819,762,744,837,168
2025-04-01,North,SKU019,1005,317,613,709,225
2025-04-01,South,SKU019,876,606,704,778,182
2025-04-01,East,SKU019,889,631,493,1027,210
2025-04-01,West,SKU019,718,557,895,380,305
2025-04-01,Central,SKU019,1196,267,603,860,226
2025-04-01,North,SKU020,369,304,233,440,337
2025-04-01,South,SKU020,551,203,743,11,268
2025-04-01,East,SKU020,514,227,349,392,235
2025-04-01,West,SKU020,862,775,448,1189,186
2025-04-01,Central,SKU020,753,560,725,588,307
2025-04-01,North,SKU021,981,261,557,685,215
2025-04-01,South,SKU021,1102,575,790,887,287
2025-04-01,East,SKU021,303,342,657,0,162
2025-04-01,West,SKU021,878,272,334,816,307
2025-04-01,Central,SKU021,483,665,583,565,213
2025-04-01,North,SKU022,1152,698,308,1542,182
2025-04-01,South,SKU022,1064,773,356,1481,175
2025-04-01,East,SKU022,838,708,397,1149,203
2025-04-01,West,SKU022,996,174,710,460,150
2025-04-01,Central,SKU022,1050,792,848,994,311
2025-05-01,North,SKU001,314,662,371,605,347
2025-05-01,South,SKU001,295,326,745,0,248
2025-05-01,East,SKU001,520,161,727,0,199
2025-05-01,West,SKU001,1153,293,598,848,258
2025-05-01,Central,SKU001,665,253,266,652,304
2025-05-01,North,SKU002,737,261,367,631,204
2025-05-01,South,SKU002,1112,307,736,683,224
2025-05-01,East,SKU002,1140,715,866,989,289
2025-05-01,West,SKU002,923,672,381,1214,330
2025-05-01,Central,SKU002,496,427,311,612,337
2025-05-01,North,SKU003,1100,382,612,870,206
2025-05-01,South,SKU003,614,710,383,941,234
2025-05-01,East,SKU003,972,154,734,392,159
2025-05-01,West,SKU003,880,269,256,893,166
2025-05-01,Central,SKU003,421,580,881,120,332
2025-05-01,North,SKU004,998,712,375,1335,228
2025-05-01,South,SKU004,420,611,849,182,335
2025-05-01,East,SKU004,543,371,529,385,337
2025-05-01,West,SKU004,1101,754,675,1180,239
2025-05-01,Central,SKU004,889,108,333,664,170
2025-05-01,North,SKU005,973,623,707,889,293
2025-05-01,South,SKU005,640,350,467,523,265
2025-05-01,East,SKU005,745,472,834,383,226
2025-05-01,West,SKU005,631,695,834,492,303
2025-05-01,Central,SKU005,888,769,285,1372,303
2025-05-01,North,SKU006,728,588,230,1086,273
2025-05-01,South,SKU006,933,378,203,1108,254
2025-05-01,East,SKU006,353,479,570,262,314
2025-05-01,West,SKU006,1018,176,535,659,270
2025-05-01,Central,SKU006,1078,628,859,847,170
2025-05-01,North,SKU007,1176,542,535,1183,216
2025-05-01,South,SKU007,810,497,604,703,290
2025-05-01,East,SKU007,1048,655,444,1259,260
2025-05-01,West,SKU007,759,450,651,558,300
2025-05-01,Central,SKU007,613,211,848,0,318
2025-05-01,North,SKU008,617,793,589,821,169
2025-05-01,South,SKU008,778,540,612,706,212
2025-05-01,East,SKU008,674,370,183,861,263
2025-05-01,West,SKU008,274,180,697,0,187
2025-05-01,Central,SKU008,290,624,294,620,154
2025-05-01,North,SKU009,544,637,404,777,324
2025-05-01,South,SKU009,566,552,461,657,280
2025-05-01,East,SKU009,334,234,212,356,281
2025-05-01,West,SKU009,932,318,272,978,335
2025-05-01,Central,SKU009,1082,596,256,1422,231
2025-05-01,North,SKU010,743,313,824,232,321
2025-05-01,South,SKU010,543,195,781,0,288
2025-05-01,East,SKU010,388,505,505,388,187
2025-05-01,West,SKU010,382,323,791,0,296
2025-05-01,Central,SKU010,658,356,642,372,330
2025-05-01,North,SKU011,855,433,551,737,265
2025-05-01,South,SKU011,1000,690,392,1298,234
2025-05-01,East,SKU011,799,109,869,39,221
2025-05-01,West,SKU011,963,725,692,996,239
2025-05-01,Central,SKU011,356,253,204,405,241
2025-05-01,North,SKU012,543,168,338,373,281
2025-05-01,South,SKU012,761,230,601,390,249
2025-05-01,East,SKU012,821,443,665,599,255
2025-05-01,West,SKU012,285,582,483,384,207
2025-05-01,Central,SKU012,1146,269,551,864,166
2025-05-01,North,SKU013,842,105,691,256,240
2025-05-01,South,SKU013,940,591,823,708,259
2025-05-01,East,SKU013,999,224,300,923,341
2025-05-01,West,SKU013,236,521,759,0,217
2025-05-01,Central,SKU013,665,438,612,491,282
2025-05-01,North,SKU014,735,162,884,13,187
2025-05-01,South,SKU014,1066,114,618,562,303
2025-05-01,East,SKU014,407,363,611,159,242
2025-05-01,West,SKU014,1141,668,254,1555,213
2025-05-01,Central,SKU014,823,279,838,264,288
2025-05-01,North,SKU015,247,397,446,198,197
2025-05-01,South,SKU015,518,478,389,607,237
2025-05-01,East,SKU015,266,363,693,0,247
2025-05-01,West,SKU015,539,566,256,849,336
2025-05-01,Central,SKU015,1192,467,720,939,152
2025-05-01,North,SKU016,510,798,266,1042,322
2025-05-01,South,SKU016,1107,712,752,1067,193
2025-05-01,East,SKU016,599,121,779,0,215
2025-05-01,West,SKU016,929,757,167,1519,228
2025-05-01,Central,SKU016,844,388,752,480,272
2025-05-01,North,SKU017,857,492,599,750,341
2025-05-01,South,SKU017,751,773,308,1216,313
2025-05-01,East,SKU017,830,707,343,1194,345
2025-05-01,West,SKU017,448,613,324,737,208
2025-05-01,Central,SKU017,668,646,495,819,169
2025-05-01,North,SKU018,895,265,450,710,198
2025-05-01,South,SKU018,693,630,341,982,233
2025-05-01,East,SKU018,964,230,188,1006,226
2025-05-01,West,SKU018,322,264,450,136,152
2025-05-01,Central,SKU018,549,186,533,202,277
2025-05-01,North,SKU019,272,561,445,388,301
2025-05-01,South,SKU019,985,502,539,948,344
2025-05-01,East,SKU019,282,786,403,665,209
2025-05-01,West,SKU019,757,571,428,900,244
2025-05-01,Central,SKU019,432,316,352,396,298
2025-05-01,North,SKU020,348,546,483,411,256
2025-05-01,South,SKU020,209,697,744,162,222
2025-05-01,East,SKU020,496,538,851,183,347
2025-05-01,West,SKU020,265,776,809,232,254
2025-05-01,Central,SKU020,271,241,720,0,210
2025-05-01,North,SKU021,811,626,647,790,307
2025-05-01,South,SKU021,553,375,171,757,152
2025-05-01,East,SKU021,742,799,471,1070,251
2025-05-01,West,SKU021,523,759,423,859,265
2025-05-01,Central,SKU021,1051,176,269,958,191
2025-05-01,North,SKU022,1040,112,198,954,257
2025-05-01,South,SKU022,936,746,426,1256,341
2025-05-01,East,SKU022,356,679,343,692,197
2025-05-01,West,SKU022,790,726,744,772,313
2025-05-01,Central,SKU022,887,194,453,628,278
2025-06-01,North,SKU001,981,156,313,824,208
2025-06-01,South,SKU001,943,554,587,910,310
2025-06-01,East,SKU001,1120,720,716,1124,243
2025-06-01,West,SKU001,841,641,352,1130,292
2025-06-01,Central,SKU001,413,783,202,994,223
2025-06-01,North,SKU002,493,496,389,600,320
2025-06-01,South,SKU002,1021,169,201,989,274
2025-06-01,East,SKU002,274,281,478,77,252
2025-06-01,West,SKU002,726,601,382,945,345
2025-06-01,Central,SKU002,214,609,495,328,240
2025-06-01,North,SKU003,939,617,583,973,237
2025-06-01,South,SKU003,243,527,169,601,256
2025-06-01,East,SKU003,1143,454,867,730,196
2025-06-01,West,SKU003,211,391,648,0,169
2025-06-01,Central,SKU003,726,369,696,399,273
2025-06-01,North,SKU004,424,662,257,829,340
2025-06-01,South,SKU004,981,457,499,939,259
2025-06-01,East,SKU004,439,133,454,118,244
2025-06-01,West,SKU004,363,307,853,0,263
2025-06-01,Central,SKU004,751,265,513,503,205
2025-06-01,North,SKU005,896,506,186,1216,230
2025-06-01,South,SKU005,336,111,839,0,198
2025-06-01,East,SKU005,664,314,883,95,302
2025-06-01,West,SKU005,702,787,481,1008,204
2025-06-01,Central,SKU005,408,123,520,11,152
2025-06-01,North,SKU006,571,241,255,557,308
2025-06-01,South,SKU006,237,762,709,290,187
2025-06-01,East,SKU006,242,318,186,374,303
2025-06-01,West,SKU006,800,773,469,1104,184
2025-06-01,Central,SKU006,1013,188,593,608,343
2025-06-01,North,SKU007,309,613,557,365,204
2025-06-01,South,SKU007,987,292,661,618,291
2025-06-01,East,SKU007,850,334,858,326,276
2025-06-01,West,SKU007,814,296,346,764,194
2025-06-01,Central,SKU007,220,184,478,0,227
2025-06-01,North,SKU008,655,142,201,596,332
2025-06-01,South,SKU008,898,720,437,1181,227
2025-06-01,East,SKU008,643,332,192,783,278
2025-06-01,West,SKU008,335,193,528,0,217
2025-06-01,Central,SKU008,373,656,827,202,248
2025-06-01,North,SKU009,542,227,727,42,199
2025-06-01,South,SKU009,857,393,248,1002,289
2025-06-01,East,SKU009,769,353,598,524,238
2025-06-01,West,SKU009,1048,170,531,687,217
2025-06-01,Central,SKU009,487,217,550,154,269
2025-06-01,North,SKU010,1036,376,262,1150,287
2025-06-01,South,SKU010,567,324,548,343,265
2025-06-01,East,SKU010,752,183,868,67,292
2025-06-01,West,SKU010,1151,791,444,1498,221
2025-06-01,Central,SKU010,1006,757,197,1566,248
2025-06-01,North,SKU011,749,216,288,677,218
2025-06-01,South,SKU011,233,348,838,0,334
2025-06-01,East,SKU011,1165,206,875,496,301
2025-06-01,West,SKU011,1061,733,278,1516,268
2025-06-01,Central,SKU011,321,339,202,458,343
2025-06-01,North,SKU012,691,762,867,586,302
2025-06-01,South,SKU012,1095,366,681,780,172
2025-06-01,East,SKU012,1060,321,851,530,349
2025-06-01,West,SKU012,984,722,858,848,174
2025-06-01,Central,SKU012,1145,115,449,811,317
2025-06-01,North,SKU013,243,779,327,695,269
2025-06-01,South,SKU013,1158,341,339,1160,313
2025-06-01,East,SKU013,399,471,633,237,235
2025-06-01,West,SKU013,287,467,808,0,296
2025-06-01,Central,SKU013,502,769,800,471,191
2025-06-01,North,SKU014,679,204,515,368,164
2025-06-01,South,SKU014,735,707,484,958,211
2025-06-01,East,SKU014,205,168,771,0,313
2025-06-01,West,SKU014,860,631,328,1163,239
2025-06-01,Central,SKU014,658,443,753,348,254
2025-06-01,North,SKU015,1185,799,428,1556,298
2025-06-01,South,SKU015,842,675,681,836,323
2025-06-01,East,SKU015,307,319,362,264,240
2025-06-01,West,SKU015,1120,217,483,854,326
2025-06-01,Central,SKU015,463,717,578,602,294
2025-06-01,North,SKU016,437,457,749,145,163
2025-06-01,South,SKU016,1124,261,640,745,339
2025-06-01,East,SKU016,856,659,400,1115,172
2025-06-01,West,SKU016,710,604,764,550,176
2025-06-01,Central,SKU016,753,444,225,972,266
2025-06-01,North,SKU017,739,188,215,712,308
2025-06-01,South,SKU017,550,204,861,0,218
2025-06-01,East,SKU017,642,600,827,415,163
2025-06-01,West,SKU017,672,517,445,744,319
2025-06-01,Central,SKU017,757,433,615,575,292
2025-06-01,North,SKU018,914,208,357,765,215
2025-06-01,South,SKU018,315,124,506,0,150
2025-06-01,East,SKU018,839,340,264,915,281
2025-06-01,West,SKU018,231,573,719,85,239
2025-06-01,Central,SKU018,626,213,658,181,258
2025-06-01,North,SKU019,208,557,774,0,310
2025-06-01,South,SKU019,1109,628,237,1500,216
2025-06-01,East,SKU019,347,308,558,97,298
2025-06-01,West,SKU019,364,363,346,381,323
2025-06-01,Central,SKU019,1014,559,712,861,225
2025-06-01,North,SKU020,1152,367,818,701,215
2025-06-01,South,SKU020,501,183,889,0,190
2025-06-01,East,SKU020,631,698,562,767,296
2025-06-01,West,SKU020,562,611,583,590,211
2025-06-01,Central,SKU020,701,780,372,1109,268
2025-06-01,North,SKU021,721,673,683,711,291
2025-06-01,South,SKU021,708,429,775,362,216
2025-06-01,East,SKU021,1079,266,460,885,164
2025-06-01,West,SKU021,957,599,839,717,186
2025-06-01,Central,SKU021,958,375,504,829,219
2025-06-01,North,SKU022,906,517,464,959,246
2025-06-01,South,SKU022,524,672,620,576,348
2025-06-01,East,SKU022,262,594,274,582,166
2025-06-01,West,SKU022,761,541,455,847,221
2025-06-01,Central,SKU022,383,349,853,0,232
2025-07-01,North,SKU001,1197,775,441,1531,229
2025-07-01,South,SKU001,907,204,759,352,214
2025-07-01,East,SKU001,453,308,322,439,261
2025-07-01,West,SKU001,852,639,423,1068,325
2025-07-01,Central,SKU001,502,769,720,551,340
2025-07-01,North,SKU002,1059,661,200,1520,237
2025-07-01,South,SKU002,586,314,784,116,314
2025-07-01,East,SKU002,933,559,856,636,327
2025-07-01,West,SKU002,760,375,730,405,223
2025-07-01,Central,SKU002,437,771,257,951,214
2025-07-01,North,SKU003,294,716,809,201,259
2025-07-01,South,SKU003,881,402,453,830,325
2025-07-01,East,SKU003,947,216,796,367,171
2025-07-01,West,SKU003,905,119,175,849,329
2025-07-01,Central,SKU003,482,131,210,403,198
2025-07-01,North,SKU004,931,379,831,479,150
2025-07-01,South,SKU004,675,220,586,309,164
2025-07-01,East,SKU004,944,534,151,1327,201
2025-07-01,West,SKU004,571,620,242,949,203
2025-07-01,Central,SKU004,726,636,240,1122,295
2025-07-01,North,SKU005,1134,349,537,946,162
2025-07-01,South,SKU005,1092,188,561,719,153
2025-07-01,East,SKU005,1020,153,259,914,156
2025-07-01,West,SKU005,475,666,179,962,210
2025-07-01,Central,SKU005,1197,492,179,1510,190
2025-07-01,North,SKU006,205,718,526,397,231
2025-07-01,South,SKU006,1119,191,647,663,326
2025-07-01,East,SKU006,351,746,462,635,293
2025-07-01,West,SKU006,593,540,817,316,309
2025-07-01,Central,SKU006,605,316,324,597,204
2025-07-01,North,SKU007,483,678,785,376,187
2025-07-01,South,SKU007,749,493,200,1042,229
2025-07-01,East,SKU007,937,452,839,550,261
2025-07-01,West,SKU007,1108,160,364,904,193
2025-07-01,Central,SKU007,489,613,547,555,260
2025-07-01,North,SKU008,467,495,678,284,317
2025-07-01,South,SKU008,981,788,776,993,271
2025-07-01,East,SKU008,891,303,785,409,187
2025-07-01,West,SKU008,1025,212,274,963,177
2025-07-01,Central,SKU008,1033,369,443,959,248
2025-07-01,North,SKU009,346,300,695,0,214
2025-07-01,South,SKU009,872,682,767,787,349
2025-07-01,East,SKU009,295,690,837,148,171
2025-07-01,West,SKU009,439,105,213,331,300
2025-07-01,Central,SKU009,714,531,463,782,254
2025-07-01,North,SKU010,481,360,824,17,191
2025-07-01,South,SKU010,230,724,777,177,206
2025-07-01,East,SKU010,298,217,765,0,277
2025-07-01,West,SKU010,451,671,317,805,209
2025-07-01,Central,SKU010,569,143,508,204,286
2025-07-01,North,SKU011,389,644,842,191,182
2025-07-01,South,SKU011,501,144,293,352,214
2025-07-01,East,SKU011,1019,198,364,853,277
2025-07-01,West,SKU011,1107,312,777,642,209
2025-07-01,Central,SKU011,538,602,777,363,207
2025-07-01,North,SKU012,652,163,316,499,326
2025-07-01,South,SKU012,411,171,396,186,189
2025-07-01,East,SKU012,1068,131,686,513,314
2025-07-01,West,SKU012,854,543,503,894,153
2025-07-01,Central,SKU012,994,744,414,1324,228
2025-07-01,North,SKU013,369,448,206,611,328
2025-07-01,South,SKU013,1078,565,155,1488,337
2025-07-01,East,SKU013,1184,655,899,940,327
2025-07-01,West,SKU013,448,237,792,0,298
2025-07-01,Central,SKU013,642,689,830,501,301
2025-07-01,North,SKU014,581,727,537,771,302
2025-07-01,South,SKU014,942,419,615,746,273
2025-07-01,East,SKU014,409,299,446,262,157
2025-07-01,West,SKU014,680,273,700,253,233
2025-07-01,Central,SKU014,238,277,880,0,302
2025-07-01,North,SKU015,624,150,453,321,338
2025-07-01,South,SKU015,1070,409,515,964,233
2025-07-01,East,SKU015,792,757,684,865,308
2025-07-01,West,SKU015,497,322,885,0,280
2025-07-01,Central,SKU015,1024,370,752,642,171
2025-07-01,North,SKU016,289,503,505,287,161
2025-07-01,South,SKU016,693,763,201,1255,164
2025-07-01,East,SKU016,919,206,415,710,181
2025-07-01,West,SKU016,593,576,626,543,169
2025-07-01,Central,SKU016,821,728,783,766,328
2025-07-01,North,SKU017,1089,693,527,1255,224
2025-07-01,South,SKU017,996,302,621,677,311
2025-07-01,East,SKU017,402,379,162,619,307
2025-07-01,West,SKU017,305,529,384,450,335
2025-07-01,Central,SKU017,617,425,635,407,307
2025-07-01,North,SKU018,673,529,838,364,318
2025-07-01,South,SKU018,340,184,215,309,262
2025-07-01,East,SKU018,1136,130,280,986,259
2025-07-01,West,SKU018,976,155,476,655,218
2025-07-01,Central,SKU018,442,298,321,419,189
2025-07-01,North,SKU019,1090,102,576,616,317
2025-07-01,South,SKU019,971,564,558,977,223
2025-07-01,East,SKU019,282,638,409,511,311
2025-07-01,West,SKU019,736,671,526,881,216
2025-07-01,Central,SKU019,984,742,707,1019,226
2025-07-01,North,SKU020,848,776,832,792,169
2025-07-01,South,SKU020,1178,486,188,1476,211
2025-07-01,East,SKU020,1144,762,423,1483,287
2025-07-01,West,SKU020,970,101,644,427,177
2025-07-01,Central,SKU020,555,577,776,356,333
2025-07-01,North,SKU021,287,410,323,374,311
2025-07-01,South,SKU021,983,242,537,688,281
2025-07-01,East,SKU021,300,396,630,66,275
2025-07-01,West,SKU021,606,675,200,1081,232
2025-07-01,Central,SKU021,249,471,230,490,203
2025-07-01,North,SKU022,547,311,590,268,151
2025-07-01,South,SKU022,894,767,643,1018,162
2025-07-01,East,SKU022,309,283,748,0,220
2025-07-01,West,SKU022,999,672,399,1272,301
2025-07-01,Central,SKU022,963,591,298,1256,292
2025-08-01,North,SKU001,355,253,524,84,304
2025-08-01,South,SKU001,296,615,577,334,222
2025-08-01,East,SKU001,738,649,242,1145,250
2025-08-01,West,SKU001,872,696,526,1042,175
2025-08-01,Central,SKU001,284,792,599,477,287
2025-08-01,North,SKU002,626,657,591,692,297
2025-08-01,South,SKU002,810,224,449,585,295
2025-08-01,East,SKU002,327,719,622,424,231
2025-08-01,West,SKU002,1189,673,512,1350,290
2025-08-01,Central,SKU002,990,481,838,633,169
2025-08-01,North,SKU003,838,564,301,1101,310
2025-08-01,South,SKU003,867,664,385,1146,286
2025-08-01,East,SKU003,383,500,642,241,310
2025-08-01,West,SKU003,900,307,836,371,231
2025-08-01,Central,SKU003,907,413,539,781,268
2025-08-01,North,SKU004,840,153,883,110,208
2025-08-01,South,SKU004,806,794,486,1114,323
2025-08-01,East,SKU004,813,231,697,347,214
2025-08-01,West,SKU004,1073,171,299,945,257
2025-08-01,Central,SKU004,315,573,504,384,275
2025-08-01,North,SKU005,953,396,219,1130,305
2025-08-01,South,SKU005,1101,372,865,608,296
2025-08-01,East,SKU005,1190,665,626,1229,293
2025-08-01,West,SKU005,936,107,425,618,224
2025-08-01,Central,SKU005,1115,159,233,1041,243
2025-08-01,North,SKU006,535,319,858,0,183
2025-08-01,South,SKU006,721,701,687,735,264
2025-08-01,East,SKU006,720,599,153,1166,319
2025-08-01,West,SKU006,450,662,308,804,327
2025-08-01,Central,SKU006,381,512,481,412,347
2025-08-01,North,SKU007,968,150,506,612,182
2025-08-01,South,SKU007,1030,584,363,1251,305
2025-08-01,East,SKU007,550,596,767,379,195
2025-08-01,West,SKU007,929,135,177,887,217
2025-08-01,Central,SKU007,696,318,189,825,287
2025-08-01,North,SKU008,974,691,507,1158,345
2025-08-01,South,SKU008,845,577,446,976,337
2025-08-01,East,SKU008,232,517,262,487,194
2025-08-01,West,SKU008,430,796,183,1043,198
2025-08-01,Central,SKU008,519,223,378,364,259
2025-08-01,North,SKU009,984,519,359,1144,301
2025-08-01,South,SKU009,1084,198,343,939,182
2025-08-01,East,SKU009,589,381,303,667,235
2025-08-01,West,SKU009,898,647,308,1237,279
2025-08-01,Central,SKU009,509,208,720,0,209
2025-08-01,North,SKU010,767,794,464,1097,291
2025-08-01,South,SKU010,1138,462,433,1167,323
2025-08-01,East,SKU010,871,564,702,733,198
2025-08-01,West,SKU010,1106,787,423,1470,311
2025-08-01,Central,SKU010,536,557,202,891,282
2025-08-01,North,SKU011,374,333,395,312,263
2025-08-01,South,SKU011,512,128,197,443,268
2025-08-01,East,SKU011,305,216,357,164,168
2025-08-01,West,SKU011,505,656,172,989,269
2025-08-01,Central,SKU011,797,458,331,924,277
2025-08-01,North,SKU012,621,694,695,620,286
2025-08-01,South,SKU012,433,222,658,0,238
2025-08-01,East,SKU012,1038,437,879,596,188
2025-08-01,West,SKU012,762,656,442,976,154
2025-08-01,Central,SKU012,550,492,419,623,330
2025-08-01,North,SKU013,483,527,558,452,162
2025-08-01,South,SKU013,414,462,285,591,312
2025-08-01,East,SKU013,276,752,686,342,193
2025-08-01,West,SKU013,757,561,626,692,342
2025-08-01,Central,SKU013,1031,724,699,1056,339
2025-08-01,North,SKU014,662,233,297,598,159
2025-08-01,South,SKU014,262,713,538,437,162
2025-08-01,East,SKU014,371,144,616,0,203
2025-08-01,West,SKU014,612,364,319,657,314
2025-08-01,Central,SKU014,820,508,675,653,318
2025-08-01,North,SKU015,589,379,427,541,308
2025-08-01,South,SKU015,531,556,236,851,324
2025-08-01,East,SKU015,1016,165,305,876,179
2025-08-01,West,SKU015,440,388,281,547,311
2025-08-01,Central,SKU015,988,167,495,660,178
2025-08-01,North,SKU016,201,114,318,0,180
2025-08-01,South,SKU016,463,573,282,754,263
2025-08-01,East,SKU016,616,224,814,26,262
2025-08-01,West,SKU016,207,255,266,196,227
2025-08-01,Central,SKU016,536,639,475,700,290
2025-08-01,North,SKU017,378,167,523,22,336
2025-08-01,South,SKU017,585,335,840,80,337
2025-08-01,East,SKU017,223,122,836,0,261
2025-08-01,West,SKU017,915,276,270,921,222
2025-08-01,Central,SKU017,682,501,818,365,199
2025-08-01,North,SKU018,431,283,541,173,241
2025-08-01,South,SKU018,1055,768,224,1599,239
2025-08-01,East,SKU018,843,670,284,1229,318
2025-08-01,West,SKU018,255,389,747,0,312
2025-08-01,Central,SKU018,832,289,795,326,202
2025-08-01,North,SKU019,1174,466,276,1364,252
2025-08-01,South,SKU019,450,250,169,531,240
2025-08-01,East,SKU019,795,308,425,678,210
2025-08-01,West,SKU019,321,555,341,535,235
2025-08-01,Central,SKU019,826,775,364,1237,189
2025-08-01,North,SKU020,579,479,198,860,209
2025-08-01,South,SKU020,400,424,510,314,287
2025-08-01,East,SKU020,714,428,330,812,223
2025-08-01,West,SKU020,1041,503,874,670,170
2025-08-01,Central,SKU020,968,249,151,1066,292
2025-08-01,North,SKU021,664,443,279,828,328
2025-08-01,South,SKU021,904,516,219,1201,221
2025-08-01,East,SKU021,344,520,206,658,256
2025-08-01,West,SKU021,726,730,241,1215,347
2025-08-01,Central,SKU021,885,499,223,1161,153
2025-08-01,North,SKU022,585,703,800,488,264
2025-08-01,South,SKU022,519,731,551,699,186
2025-08-01,East,SKU022,756,622,594,784,321
2025-08-01,West,SKU022,481,498,282,697,151
2025-08-01,Central,SKU022,1042,779,866,955,298
2025-09-01,North,SKU001,1117,146,195,1068,198
2025-09-01,South,SKU001,410,430,651,189,209
2025-09-01,East,SKU001,369,498,789,78,338
2025-09-01,West,SKU001,1043,580,290,1333,180
2025-09-01,Central,SKU001,943,289,408,824,254
2025-09-01,North,SKU002,929,743,612,1060,253
2025-09-01,South,SKU002,406,571,671,306,258
2025-09-01,East,SKU002,539,771,513,797,315
2025-09-01,West,SKU002,469,450,164,755,336
2025-09-01,Central,SKU002,607,643,168,1082,278
2025-09-01,North,SKU003,395,262,829,0,264
2025-09-01,South,SKU003,1078,252,530,800,158
2025-09-01,East,SKU003,754,327,561,520,328
2025-09-01,West,SKU003,1006,308,563,751,158
2025-09-01,Central,SKU003,764,638,562,840,331
2025-09-01,North,SKU004,686,731,567,850,246
2025-09-01,South,SKU004,1128,129,378,879,158
2025-09-01,East,SKU004,1138,698,565,1271,328
2025-09-01,West,SKU004,565,485,240,810,220
2025-09-01,Central,SKU004,1176,581,485,1272,333
2025-09-01,North,SKU005,985,701,631,1055,307
2025-09-01,South,SKU005,318,325,262,381,180
2025-09-01,East,SKU005,941,726,556,1111,252
2025-09-01,West,SKU005,514,235,314,435,331
2025-09-01,Central,SKU005,1104,622,294,1432,152
2025-09-01,North,SKU006,1126,668,671,1123,314
2025-09-01,South,SKU006,493,316,591,218,228
2025-09-01,East,SKU006,877,332,414,795,168
2025-09-01,West,SKU006,871,439,492,818,223
2025-09-01,Central,SKU006,415,663,816,262,291
2025-09-01,North,SKU007,397,269,707,0,232
2025-09-01,South,SKU007,633,191,414,410,161
2025-09-01,East,SKU007,305,328,598,35,319
2025-09-01,West,SKU007,807,140,762,185,279
2025-09-01,Central,SKU007,1180,524,154,1550,203
2025-09-01,North,SKU008,835,501,290,1046,303
2025-09-01,South,SKU008,950,624,681,893,182
2025-09-01,East,SKU008,253,355,179,429,199
2025-09-01,West,SKU008,1169,790,157,1802,290
2025-09-01,Central,SKU008,486,620,737,369,183
2025-09-01,North,SKU009,722,658,330,1050,196
2025-09-01,South,SKU009,1184,224,668,740,162
2025-09-01,East,SKU009,635,329,802,162,255
2025-09-01,West,SKU009,1032,706,517,1221,220
2025-09-01,Central,SKU009,939,418,351,1006,281
2025-09-01,North,SKU010,322,473,320,475,221
2025-09-01,South,SKU010,1042,183,302,923,194
2025-09-01,East,SKU010,233,692,557,368,246
2025-09-01,West,SKU010,401,105,471,35,160
2025-09-01,Central,SKU010,1140,648,710,1078,243
2025-09-01,North,SKU011,314,502,816,0,169
2025-09-01,South,SKU011,226,426,424,228,197
2025-09-01,East,SKU011,769,253,637,385,295
2025-09-01,West,SKU011,1127,636,471,1292,331
2025-09-01,Central,SKU011,628,102,634,96,326
2025-09-01,North,SKU012,219,645,655,209,187
2025-09-01,South,SKU012,578,222,304,496,191
2025-09-01,East,SKU012,431,791,232,990,211
2025-09-01,West,SKU012,542,280,642,180,207
2025-09-01,Central,SKU012,1017,280,364,933,297
2025-09-01,North,SKU013,694,278,587,385,247
2025-09-01,South,SKU013,713,114,834,0,229
2025-09-01,East,SKU013,819,493,850,462,337
2025-09-01,West,SKU013,950,784,256,1478,234
2025-09-01,Central,SKU013,341,781,748,374,271
