OrderID,OrderDate,Region,City,Channel,DistributorID,ProductID,Quantity,UnitPrice,DiscountPct,ReturnedQty,Revenue
ORD105967,2024-07-20,South,Hyderabad,General Trade,DIST-SO-1,SKU019,3,170.1,10.0,0,510.3
ORD112003,2025-01-28,West,Ahmedabad,Pharmacy,DIST-WE-3,SKU014,1,192.28,8.0,0,192.28
ORD108795,2024-10-28,North,Chandigarh,E-commerce,DIST-NO-1,SKU022,1,479.0,0.0,0,479.0
ORD114190,2025-04-11,Central,Nagpur,General Trade,DIST-CE-1,SKU003,2,219.0,0.0,0,438.0
ORD106650,2024-08-18,West,Ahmedabad,Pharmacy,DIST-WE-1,SKU008,4,119.0,0.0,0,476.0
ORD114441,2025-04-18,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU008,1,119.0,0.0,0,119.0
ORD116710,2025-06-21,East,Kolkata,Pharmacy,DIST-EA-1,SKU008,1,119.0,0.0,0,119.0
ORD106088,2024-07-26,East,Patna,General Trade,DIST-EA-1,SKU013,1,143.65,15.0,0,143.65
ORD119801,2025-10-07,South,Chennai,General Trade,DIST-SO-2,SKU003,5,219.0,0.0,0,1095.0
ORD115905,2025-05-30,East,Bhubaneswar,General Trade,DIST-EA-1,SKU005,4,89.1,10.0,0,356.4
ORD107565,2024-09-21,East,Kolkata,Modern Trade,DIST-EA-2,SKU001,3,119.0,0.0,0,357.0
ORD117611,2025-07-21,West,Ahmedabad,E-commerce,DIST-WE-1,SKU016,3,649.0,0.0,0,1947.0
ORD119324,2025-09-22,West,Pune,Modern Trade,DIST-WE-3,SKU018,1,1019.0,0.0,0,1019.0
ORD100591,2024-01-20,North,,Modern Trade,DIST-NO-3,SKU012,3,118.15,15.0,0,354.45
ORD108283,2024-10-14,West,Pune,E-commerce,DIST-WE-2,SKU006,5,49.0,0.0,0,245.0
ORD109979,2024-11-30,South,Chennai,General Trade,DIST-SO-2,SKU005,12,99.0,0.0,0,1188.0
ORD114815,2025-04-30,West,Mumbai,Pharmacy,DIST-WE-2,SKU007,2,89.0,0.0,0,178.0
ORD111297,2025-01-04,South,Bengaluru,General Trade,DIST-SO-3,SKU006,2,49.0,0.0,0,98.0
ORD115736,2025-05-26,East,Bhubaneswar,Pharmacy,DIST-EA-2,SKU005,2,99.0,0.0,0,198.0
ORD116738,2025-06-22,North,Delhi,General Trade,DIST-NO-1,SKU020,4,265.05,5.0,0,1060.2
ORD101761,2024-03-02,West,Mumbai,General Trade,DIST-WE-1,SKU001,2,119.0,0.0,0,238.0
ORD101135,2024-02-09,Central,Nagpur,E-commerce,DIST-CE-2,SKU002,4,109.0,0.0,0,436.0
ORD119685,2025-10-04,South,Hyderabad,General Trade,DIST-SO-3,SKU008,3,119.0,0.0,0,357.0
ORD115505,2025-05-19,East,Patna,Modern Trade,DIST-EA-2,SKU004,4,209.0,0.0,0,836.0
ORD120432,2025-10-22,west,Mumbai,General Trade,DIST-WE-3,SKU017,2,1133.1,10.0,0,2266.2
ORD120177,2025-10-16,Central,Bhopal,E-commerce,DIST-CE-3,SKU005,2,79.2,20.0,0,158.4
ORD108476,2024-10-20,West,Mumbai,Modern Trade,DIST-WE-3,SKU003,1,219.0,0.0,0,219.0
ORD113168,2025-03-08,West,Mumbai,Modern Trade,DIST-WE-1,SKU021,3,349.0,0.0,0,1047.0
ORD120081,2025-10-14,Central,Bhopal,Modern Trade,DIST-CE-1,SKU019,1,189.0,0.0,0,189.0
ORD105524,2024-07-01,South,Bengaluru,General Trade,DIST-SO-2,SKU017,2,1158.28,8.0,0,2316.56
ORD119721,2025-10-05,South,Hyderabad,E-commerce,DIST-SO-3,SKU003,1,208.05,5.0,0,208.05
ORD114477,2025-04-19,North,Delhi,Modern Trade,DIST-NO-2,SKU003,1,219.0,0.0,0,219.0
ORD100701,2024-01-24,Central,Bhopal,General Trade,DIST-CE-1,SKU004,1,177.65,15.0,1,177.65
ORD120657,2025-10-28,North,Chandigarh,E-commerce,DIST-NO-1,SKU006,3,45.08,8.0,0,135.24
ORD119844,2025-10-08,South,Bengaluru,E-commerce,DIST-SO-3,SKU021,3,331.55,5.0,0,994.65
ORD105190,2024-06-20,East,Patna,General Trade,DIST-EA-2,SKU004,2,198.55,5.0,0,397.1
ORD112212,2025-02-04,East,Patna,Modern Trade,DIST-EA-2,SKU003,3,201.48,8.0,0,604.44
ORD112338,2025-02-08,North,Chandigarh,E-commerce,DIST-NO-2,SKU003,1,186.15,15.0,1,186.15
ORD121730,2025-11-23,North,Lucknow,Modern Trade,DIST-NO-3,SKU017,2,1259.0,0.0,0,2518.0
ORD117441,2025-07-15,Central,Bhopal,Modern Trade,DIST-CE-3,SKU012,6,111.2,20.0,0,667.2
ORD114301,2025-04-14,Central,Nagpur,Modern Trade,DIST-CE-1,SKU020,1,256.68,8.0,0,256.68
ORD119453,2025-09-27,South,Bengaluru,Modern Trade,DIST-SO-3,SKU007,3,89.0,0.0,0,267.0
ORD116492,2025-06-14,West,Ahmedabad,General Trade,DIST-WE-1,SKU012,2,139.0,0.0,0,278.0
ORD111589,2025-01-14,East,Patna,E-commerce,DIST-EA-3,SKU013,1,169.0,0.0,0,169.0
ORD110001,2024-12-01,South,Chennai,E-commerce,DIST-SO-2,SKU002,6,103.55,5.0,0,621.3
ORD105721,2024-07-08,West,Ahmedabad,General Trade,DIST-WE-1,SKU003,1,219.0,0.0,0,219.0
ORD113803,2025-03-30,East,Patna,Modern Trade,DIST-EA-2,SKU001,3,119.0,0.0,0,357.0
ORD100170,2024-01-06,East,Patna,General Trade,DIST-EA-1,SKU020,1,251.1,10.0,0,251.1
ORD103237,2024-04-21,North,Delhi,Modern Trade,DIST-NO-3,SKU008,12,119.0,0.0,0,1428.0
ORD105541,2024-07-01,South,Chennai,Pharmacy,DIST-SO-2,SKU002,6,103.55,5.0,0,621.3
ORD102689,2024-04-03,East,Bhubaneswar,E-commerce,DIST-EA-1,SKU019,2,189.0,0.0,0,378.0
ORD109474,2024-11-16,North,Chandigarh,General Trade,DIST-NO-2,SKU006,3,49.0,0.0,0,147.0
ORD108347,2024-10-16,West,Mumbai,E-commerce,DIST-WE-1,SKU021,3,331.55,5.0,0,994.65
ORD100679,2024-01-23,west,Mumbai,Modern Trade,DIST-WE-3,SKU012,6,132.05,5.0,0,792.3
ORD122020,2025-11-29,East,Bhubaneswar,General Trade,DIST-EA-1,SKU016,3,649.0,0.0,0,1947.0
ORD110538,2024-12-14,South,Hyderabad,General Trade,DIST-SO-2,SKU017,1,1133.1,10.0,0,1133.1
ORD117080,2025-07-01,North,Lucknow,General Trade,DIST-NO-2,SKU020,2,265.05,5.0,0,530.1
ORD100327,2024-01-11,Central,Nagpur,General Trade,DIST-CE-1,SKU018,3,917.1,10.0,0,2751.3
ORD117620,2025-07-22,North,Lucknow,General Trade,DIST-NO-3,SKU016,1,649.0,0.0,0,649.0
ORD119633,2025-10-03,East,Kolkata,Modern Trade,DIST-EA-1,SKU006,1,49.0,0.0,0,49.0
ORD122193,2025-12-03,Central,Bhopal,Modern Trade,DIST-CE-1,SKU001,2,113.05,5.0,0,226.1
ORD121267,2025-11-12,South,Bengaluru,E-commerce,DIST-SO-3,SKU011,2,109.48,8.0,0,218.96
ORD111449,2025-01-09,West,Mumbai,E-commerce,DIST-WE-3,SKU015,2,149.0,0.0,0,298.0
ORD108627,2024-10-24,South,Hyderabad,General Trade,DIST-SO-2,SKU016,1,649.0,0.0,0,649.0
ORD115809,2025-05-27,Central,Bhopal,General Trade,DIST-CE-3,SKU022,1,407.15,15.0,0,407.15
ORD105161,2024-06-19,North,Lucknow,General Trade,DIST-NO-1,SKU014,6,209.0,0.0,0,1254.0
ORD118512,2025-08-25,North,Delhi,Modern Trade,DIST-NO-3,SKU004,1,209.0,0.0,0,209.0
ORD114038,2025-04-06,North,Chandigarh,Pharmacy,DIST-NO-3,SKU001,3,119.0,0.0,0,357.0
ORD108626,2024-10-24,North,Delhi,Modern Trade,DIST-NO-1,SKU008,2,119.0,0.0,0,238.0
ORD116130,2025-06-05,East,Kolkata,General Trade,DIST-EA-2,SKU012,2,139.0,0.0,0,278.0
ORD120505,2025-10-24,West,Pune,E-commerce,DIST-WE-3,SKU018,4,1019.0,0.0,0,4076.0
ORD115863,2025-05-29,North,Lucknow,E-commerce,DIST-NO-1,SKU016,1,649.0,0.0,0,649.0
ORD109185,2024-11-08,East,Patna,General Trade,DIST-EA-3,SKU018,2,1019.0,0.0,0,2038.0
ORD101484,2024-02-22,West,Mumbai,General Trade,DIST-WE-1,SKU005,4,84.15,15.0,0,336.6
ORD108099,2024-10-09,South,Chennai,Modern Trade,DIST-SO-1,SKU022,4,455.05,5.0,0,1820.2
ORD105728,2024-07-08,East,Bhubaneswar,General Trade,DIST-EA-1,SKU010,5,155.48,8.0,0,777.4
ORD115148,2025-05-08,East,Kolkata,General Trade,DIST-EA-3,SKU007,2,80.1,10.0,0,160.2
ORD111774,2025-01-19,West,Ahmedabad,General Trade,DIST-WE-3,SKU003,2,197.1,10.0,0,394.2
ORD116400,2025-06-12,North,Delhi,General Trade,DIST-NO-3,SKU013,1,143.65,15.0,0,143.65
ORD119093,2025-09-14,South,Chennai,Modern Trade,DIST-SO-3,SKU011,4,119.0,0.0,0,476.0
ORD122451,2025-12-10,South,Hyderabad,Pharmacy,DIST-SO-1,SKU017,5,1259.0,0.0,0,6295.0
ORD101868,2024-03-06,West,Pune,General Trade,DIST-WE-3,SKU008,10,107.1,10.0,0,1071.0
ORD112900,2025-02-27,North,Chandigarh,General Trade,DIST-NO-2,SKU017,3,1259.0,0.0,0,3777.0
ORD112730,2025-02-22,East,Bhubaneswar,General Trade,DIST-EA-2,SKU007,4,89.0,0.0,0,356.0
ORD118776,2025-09-04,North,Lucknow,General Trade,DIST-NO-1,SKU005,1,94.05,5.0,0,94.05
ORD107097,2024-09-04,Central,Bhopal,Pharmacy,DIST-CE-2,SKU017,2,1259.0,0.0,0,2518.0
ORD108117,2024-10-09,East,Bhubaneswar,General Trade,DIST-EA-1,SKU014,3,209.0,0.0,0,627.0
ORD111192,2025-01-01,South,Hyderabad,General Trade,DIST-SO-3,SKU007,2,89.0,0.0,0,178.0
ORD109171,2024-11-07,South,Hyderabad,E-commerce,DIST-SO-2,SKU002,3,100.28,8.0,0,300.84
ORD106522,2024-08-13,West,Mumbai,General Trade,DIST-WE-3,SKU008,2,107.1,10.0,0,214.2
ORD102127,2024-03-15,West,Ahmedabad,General Trade,DIST-WE-1,SKU008,10,107.1,10.0,0,1071.0
ORD101424,2024-02-20,Central,Nagpur,Modern Trade,DIST-CE-2,SKU009,2,89.1,10.0,0,178.2
ORD120528,2025-10-24,South,Hyderabad,General Trade,DIST-SO-1,SKU018,6,1019.0,0.0,0,6114.0
ORD104354,2024-05-27,Central,Bhopal,General Trade,DIST-CE-3,SKU011,5,119.0,0.0,0,595.0
ORD112961,2025-03-01,West,Pune,E-commerce,DIST-WE-3,SKU021,1,331.55,5.0,0,331.55
ORD101691,2024-02-29,North,Delhi,E-commerce,DIST-NO-3,SKU015,3,149.0,0.0,0,447.0
ORD109408,2024-11-14,South,Hyderabad,General Trade,DIST-SO-1,SKU017,1,1196.05,5.0,0,1196.05
ORD122589,2025-12-13,South,Hyderabad,Modern Trade,DIST-SO-3,SKU008,4,107.1,10.0,0,428.4
ORD113105,2025-03-06,East,Kolkata,General Trade,DIST-EA-2,SKU013,3,160.55,5.0,0,481.65
ORD121207,2025-11-10,North,Chandigarh,E-commerce,DIST-NO-3,SKU017,6,1133.1,10.0,0,6798.6
ORD107826,2024-10-02,North,Delhi,General Trade,DIST-NO-2,SKU017,1,1259.0,0.0,0,1259.0
ORD120875,2025-11-02,North,Lucknow,General Trade,DIST-NO-2,SKU015,1,141.55,5.0,0,141.55
ORD116071,2025-06-03,North,Delhi,Modern Trade,DIST-NO-3,SKU012,1,125.1,10.0,0,125.1
ORD113084,2025-03-05,North,Chandigarh,General Trade,DIST-NO-2,SKU008,5,119.0,0.0,0,595.0
ORD106880,2024-08-27,East,Bhubaneswar,E-commerce,DIST-EA-3,SKU012,3,139.0,0.0,0,417.0
ORD121234,2025-11-11,East,Bhubaneswar,Pharmacy,DIST-EA-1,SKU018,3,917.1,10.0,0,2751.3
ORD104269,2024-05-24,East,Patna,General Trade,DIST-EA-2,SKU020,6,279.0,0.0,0,1674.0
ORD121922,2025-11-27,West,Pune,General Trade,DIST-WE-3,SKU007,6,71.2,20.0,0,427.2
ORD111939,2025-01-26,West,Pune,General Trade,DIST-WE-3,SKU015,1,134.1,10.0,0,134.1
ORD113363,2025-03-15,North,Chandigarh,E-commerce,DIST-NO-3,SKU021,3,331.55,5.0,0,994.65
ORD119757,2025-10-06,East,Patna,E-commerce,DIST-EA-3,SKU005,4,99.0,0.0,0,396.0
ORD111242,2025-01-03,Central,Bhopal,General Trade,DIST-CE-3,SKU013,12,169.0,0.0,0,2028.0
ORD117930,2025-08-02,North,Chandigarh,E-commerce,DIST-NO-1,SKU014,3,198.55,5.0,0,595.65
ORD110587,2024-12-15,North,Delhi,E-commerce,DIST-NO-1,SKU020,4,279.0,0.0,0,1116.0
ORD114329,2025-04-14,East,Bhubaneswar,Pharmacy,DIST-EA-2,SKU009,1,99.0,0.0,1,99.0
ORD122206,2025-12-04,North,Chandigarh,E-commerce,DIST-NO-3,SKU014,2,209.0,0.0,0,418.0
ORD106260,2024-08-03,Central,Nagpur,Modern Trade,DIST-CE-3,SKU018,4,1019.0,0.0,0,4076.0
ORD112766,2025-02-23,South,Bengaluru,Modern Trade,DIST-SO-2,SKU001,1,109.48,8.0,0,109.48
ORD119823,2025-10-07,Central,Bhopal,Pharmacy,DIST-CE-3,SKU012,10,139.0,0.0,0,1390.0
ORD107181,2024-09-07,north,Delhi,Modern Trade,DIST-NO-2,SKU001,3,109.48,8.0,0,328.44
ORD110012,2024-12-01,East,Kolkata,E-commerce,DIST-EA-1,SKU012,2,139.0,0.0,0,278.0
ORD106307,2024-08-05,North,Chandigarh,General Trade,DIST-NO-2,SKU018,12,937.48,8.0,0,11249.76
ORD100929,2024-02-02,East,Kolkata,General Trade,DIST-EA-1,SKU018,2,1019.0,0.0,0,2038.0
ORD114430,2025-04-18,Central,Nagpur,General Trade,DIST-CE-3,SKU009,6,99.0,0.0,0,594.0
ORD121017,2025-11-05,North,Delhi,General Trade,DIST-NO-3,SKU022,10,479.0,0.0,0,4790.0
ORD112240,2025-02-05,West,Ahmedabad,Pharmacy,DIST-WE-1,SKU010,5,152.1,10.0,0,760.5
ORD100004,2024-01-01,North,Lucknow,Modern Trade,DIST-NO-3,SKU007,4,89.0,0.0,0,356.0
ORD110881,2024-12-24,West,Ahmedabad,Modern Trade,DIST-WE-2,SKU013,2,135.2,20.0,0,270.4
ORD111015,2024-12-28,South,Hyderabad,Modern Trade,DIST-SO-3,SKU019,4,170.1,10.0,0,680.4
ORD107977,2024-10-06,East,Bhubaneswar,General  Trade ,DIST-EA-3,SKU014,2,192.28,8.0,0,384.56
ORD120989,2025-11-05,North,Delhi,General Trade,DIST-NO-1,SKU007,1,89.0,0.0,0,89.0
ORD121395,2025-11-15,West,Ahmedabad,E-commerce,DIST-WE-3,SKU011,3,113.05,5.0,0,339.15
ORD105962,2024-07-20,North,Lucknow,General Trade,DIST-NO-1,SKU009,4,99.0,0.0,0,396.0
ORD105814,2024-07-13,Central,Bhopal,E-commerce,DIST-CE-3,SKU008,2,107.1,10.0,0,214.2
ORD118521,2025-08-25,East,Kolkata,E-commerce,DIST-EA-3,SKU012,10,118.15,15.0,0,1181.5
ORD110361,2024-12-10,West,Ahmedabad,General Trade,DIST-WE-3,SKU009,2,99.0,0.0,0,198.0
ORD112909,2025-02-27,Central,Nagpur,Modern Trade,DIST-CE-3,SKU019,10,179.55,5.0,0,1795.5
ORD109003,2024-11-03,East,Bhubaneswar,General Trade,DIST-EA-3,SKU017,2,1259.0,0.0,0,2518.0
ORD103172,2024-04-19,East,Patna,General Trade,DIST-EA-1,SKU018,1,917.1,10.0,0,917.1
ORD118550,2025-08-26,East,Kolkata,Modern Trade,DIST-EA-1,SKU010,2,169.0,0.0,0,338.0
ORD106546,2024-08-14,Central,Bhopal,General Trade,DIST-CE-2,SKU001,2,119.0,0.0,0,238.0
ORD117008,2025-06-29,South,Bengaluru,Modern Trade,DIST-SO-2,SKU012,3,125.1,10.0,0,375.3
ORD110188,2024-12-05,West,Mumbai,Pharmacy,DIST-WE-3,SKU001,3,119.0,0.0,2,357.0
ORD113330,2025-03-14,North,Delhi,General Trade,DIST-NO-3,SKU002,10,109.0,0.0,0,1090.0
ORD121809,2025-11-25,West,Mumbai,Pharmacy,DIST-WE-3,SKU003,1,219.0,0.0,0,219.0
ORD121466,2025-11-16,North,Lucknow,Pharmacy,DIST-NO-3,SKU020,1,279.0,0.0,0,279.0
ORD119734,2025-10-05,South,Hyderabad,General Trade,DIST-SO-2,SKU012,6,132.05,5.0,0,792.3
ORD121014,2025-11-05,East,Bhubaneswar,Pharmacy,DIST-EA-3,SKU006,5,39.2,20.0,0,196.0
ORD102262,2024-03-20,West,Pune,E-commerce,DIST-WE-1,SKU003,5,197.1,10.0,0,985.5
ORD122383,2025-12-08,North,Lucknow,E-commerce,DIST-NO-2,SKU010,3,169.0,0.0,0,507.0
ORD104251,2024-05-23,West,Mumbai,General Trade,DIST-WE-3,SKU010,4,152.1,10.0,0,608.4
ORD103945,2024-05-14,Central,Bhopal,Pharmacy,DIST-CE-3,SKU009,3,94.05,5.0,1,282.15
ORD116327,2025-06-10,East,Patna,General Trade,DIST-EA-1,SKU012,2,139.0,0.0,0,278.0
ORD105165,2024-06-20,South,Chennai,Modern Trade,DIST-SO-3,SKU010,4,169.0,0.0,0,676.0
ORD119040,2025-09-13,West,Mumbai,General Trade,DIST-WE-3,SKU005,1,94.05,5.0,0,94.05
ORD121774,2025-11-24,North,Lucknow,General Trade,DIST-NO-2,SKU013,1,160.55,5.0,0,160.55
ORD106876,2024-08-26,West,Ahmedabad,E-commerce,DIST-WE-3,SKU002,10,98.1,10.0,0,981.0
ORD102198,2024-03-17,West,Pune,General Trade,DIST-WE-3,SKU015,1,126.65,15.0,0,126.65
ORD107307,2024-09-12,West,Mumbai,Modern Trade,DIST-WE-2,SKU006,3,49.0,0.0,0,147.0
ORD114828,2025-04-30,West,Mumbai,General Trade,DIST-WE-2,SKU002,2,109.0,0.0,0,218.0
ORD119702,2025-10-04,Central,Bhopal,E-commerce,DIST-CE-3,SKU008,1,119.0,0.0,0,119.0
ORD108497,2024-10-21,South,Chennai,General Trade,DIST-SO-2,SKU003,2,219.0,0.0,0,438.0
ORD112655,2025-02-19,West,Mumbai,Pharmacy,DIST-WE-1,SKU001,4,119.0,0.0,4,476.0
ORD108294,2024-10-15,West,Pune,Modern Trade,DIST-WE-3,SKU015,1,126.65,15.0,0,126.65
ORD103360,2024-04-25,Central,Bhopal,Pharmacy,DIST-CE-1,SKU015,3,134.1,10.0,0,402.3
ORD114191,2025-04-11,South,Bengaluru,General Trade,DIST-SO-1,SKU018,1,1019.0,0.0,0,1019.0
ORD112792,2025-02-24,East,Kolkata,E-commerce,DIST-EA-1,SKU010,4,169.0,0.0,0,676.0
ORD115051,2025-05-06,West,Ahmedabad,E-commerce,DIST-WE-2,SKU008,2,119.0,0.0,0,238.0
ORD101040,2024-02-06,South,Chennai,General Trade,DIST-SO-2,SKU005,2,94.05,5.0,0,188.1
ORD106700,2024-08-20,South,Bengaluru,General Trade,DIST-SO-1,SKU020,1,223.2,20.0,0,223.2
ORD100299,2024-01-10,East,Patna,General Trade,DIST-EA-1,SKU020,5,223.2,20.0,0,1116.0
ORD100845,2024-01-29,East,Bhubaneswar,General Trade,DIST-EA-1,SKU019,5,160.65,15.0,0,803.25
ORD102568,2024-03-30,South,Hyderabad,General Trade,DIST-SO-2,SKU003,6,219.0,0.0,0,1314.0
ORD116672,2025-06-20,South,Chennai,Modern Trade,DIST-SO-2,SKU010,2,169.0,0.0,0,338.0
ORD105925,2024-07-18,Central,Nagpur,Modern Trade,DIST-CE-1,SKU008,5,107.1,10.0,4,535.5
ORD101069,2024-02-07,North,Chandigarh,Modern Trade,DIST-NO-2,SKU019,1,179.55,5.0,0,179.55
ORD113651,2025-03-25,South,Bengaluru,General Trade,DIST-SO-3,SKU015,3,141.55,5.0,0,424.65
ORD119166,2025-09-17,North,Delhi,General Trade,DIST-NO-2,SKU005,1,99.0,0.0,0,99.0
ORD106923,2024-08-28,West,Ahmedabad,E-commerce,DIST-WE-3,SKU018,1,1019.0,0.0,0,1019.0
ORD110028,2024-12-01,south,Bengaluru,General Trade,DIST-SO-1,SKU022,1,479.0,0.0,0,479.0
ORD115132,2025-05-08,North,Lucknow,General Trade,DIST-NO-1,SKU010,10,160.55,5.0,0,1605.5
ORD110879,2024-12-24,Central,Bhopal,Pharmacy,DIST-CE-3,SKU013,3,155.48,8.0,0,466.44
ORD104959,2024-06-14,East,Patna,Modern Trade,DIST-EA-2,SKU001,2,119.0,0.0,0,238.0
ORD104497,2024-05-31,South,Chennai,Modern Trade,DIST-SO-2,SKU022,2,479.0,0.0,0,958.0
ORD116716,2025-06-21,Central,Bhopal,Modern Trade,DIST-CE-2,SKU016,2,584.1,10.0,2,1168.2
ORD121979,2025-11-28,East,Bhubaneswar,Modern Trade,DIST-EA-1,SKU020,4,251.1,10.0,0,1004.4
ORD110048,2024-12-02,West,Ahmedabad,Pharmacy,DIST-WE-1,SKU014,6,177.65,15.0,0,1065.9
ORD110967,2024-12-26,South,Hyderabad,General Trade,DIST-SO-2,SKU006,1,44.1,10.0,0,44.1
ORD112760,2025-02-23,North,Chandigarh,Modern Trade,DIST-NO-3,SKU020,1,279.0,0.0,0,279.0
ORD107076,2024-09-03,Central,Bhopal,General Trade,DIST-CE-2,SKU006,3,49.0,0.0,0,147.0
ORD114961,2025-05-03,West,Pune,Pharmacy,DIST-WE-1,SKU017,2,1259.0,0.0,0,2518.0
ORD110691,2024-12-18,North,Chandigarh,General Trade,DIST-NO-1,SKU017,4,1259.0,0.0,0,5036.0
ORD104447,2024-05-30,North,Delhi,E-commerce,DIST-NO-3,SKU015,2,141.55,5.0,0,283.1
ORD118087,2025-08-09,South,Bengaluru,General Trade,DIST-SO-2,SKU017,6,1259.0,0.0,0,7554.0
ORD117721,2025-07-25,Central,Nagpur,Modern Trade,DIST-CE-3,SKU021,4,314.1,10.0,0,1256.4
ORD111226,2025-01-02,East,Kolkata,Modern Trade,DIST-EA-1,SKU019,10,189.0,0.0,0,1890.0
ORD115959,2025-05-31,East,Patna,E-commerce,DIST-EA-2,SKU012,2,132.05,5.0,0,264.1
ORD112991,2025-03-02,East,Bhubaneswar,Modern Trade,DIST-EA-2,SKU018,1,937.48,8.0,0,937.48
ORD100647,2024-01-22,Central,Bhopal,General Trade,DIST-CE-2,SKU006,10,49.0,0.0,0,490.0
ORD104998,2024-06-15,West,Mumbai,General Trade,DIST-WE-3,SKU021,5,349.0,0.0,0,1745.0
ORD120685,2025-10-28,East,Kolkata,Modern Trade,DIST-EA-2,SKU020,2,279.0,0.0,0,558.0
ORD109382,2024-11-13,East,Kolkata,General Trade,DIST-EA-2,SKU001,2,119.0,0.0,0,238.0
ORD119485,2025-09-28,West,Ahmedabad,E-commerce,DIST-WE-3,SKU019,1,160.65,15.0,0,160.65
ORD119703,2025-10-04,Central,Nagpur,General Trade,DIST-CE-2,SKU014,3,177.65,15.0,0,532.95
ORD106183,2024-07-30,South,Hyderabad,Modern Trade,DIST-SO-1,SKU007,1,89.0,0.0,0,89.0
ORD100166,2024-01-06,North,Lucknow,Modern Trade,DIST-NO-3,SKU006,2,49.0,0.0,0,98.0
ORD116732,2025-06-22,North,Delhi,General Trade,DIST-NO-3,SKU013,3,169.0,0.0,0,507.0
ORD105850,2024-07-15,Central,Nagpur,Pharmacy,DIST-CE-1,SKU021,3,279.2,20.0,0,837.6
ORD117669,2025-07-23,North,Lucknow,Modern Trade,DIST-NO-2,SKU001,3,109.48,8.0,0,328.44
ORD123092,2025-12-26,Central,Bhopal,General  Trade ,DIST-CE-1,SKU009,2,89.1,10.0,0,178.2
ORD113108,2025-03-06,West,Ahmedabad,General Trade,DIST-WE-3,SKU019,2,189.0,0.0,0,378.0
ORD116739,2025-06-22,South,Bengaluru,E-commerce,DIST-SO-1,SKU022,2,455.05,5.0,0,910.1
ORD121125,2025-11-08,East,Bhubaneswar,General Trade,DIST-EA-3,SKU021,2,321.08,8.0,0,642.16
ORD100026,2024-01-02,East,Bhubaneswar,E-commerce,DIST-EA-1,SKU016,2,649.0,0.0,2,1298.0
ORD114778,2025-04-28,East,Kolkata,General Trade,DIST-EA-3,SKU009,4,99.0,0.0,0,396.0
ORD115766,2025-05-26,North,Lucknow,General Trade,DIST-NO-2,SKU022,1,479.0,0.0,0,479.0
ORD104250,2024-05-23,South,Bengaluru,General Trade,DIST-SO-1,SKU003,5,219.0,0.0,0,1095.0
ORD120830,2025-11-01,East,Bhubaneswar,Modern Trade,DIST-EA-3,SKU014,10,209.0,0.0,0,2090.0
ORD102065,2024-03-12,South,Hyderabad,E-commerce,DIST-SO-1,SKU022,3,479.0,0.0,0,1437.0
ORD108330,2024-10-16,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU010,3,135.2,20.0,0,405.6
ORD104663,2024-06-06,North,Delhi,General Trade,DIST-NO-2,SKU012,1,132.05,5.0,0,132.05
ORD114132,2025-04-09,West,Ahmedabad,Modern Trade,DIST-WE-1,SKU015,12,134.1,10.0,0,1609.2
ORD109926,2024-11-28,South,Chennai,General Trade,DIST-SO-1,SKU021,10,349.0,0.0,0,3490.0
ORD112897,2025-02-27,North,Chandigarh,Modern Trade,DIST-NO-3,SKU019,6,170.1,10.0,0,1020.6
ORD109016,2024-11-03,Central,Nagpur,General Trade,DIST-CE-2,SKU022,5,479.0,0.0,0,2395.0
ORD121552,2025-11-19,West,Pune,General Trade,DIST-WE-1,SKU019,4,173.88,8.0,0,695.52
ORD123279,2025-12-30,Central,Nagpur,General Trade,DIST-CE-1,SKU017,1,1259.0,0.0,0,1259.0
ORD110690,2024-12-18,West,Pune,Modern Trade,DIST-WE-2,SKU015,1,137.08,8.0,0,137.08
ORD113126,2025-03-07,South,Bengaluru,General Trade,DIST-SO-1,SKU006,1,49.0,0.0,0,49.0
ORD113766,2025-03-29,North,Lucknow,Modern Trade,DIST-NO-3,SKU002,3,100.28,8.0,0,300.84
ORD101746,2024-03-02,North,Delhi,General Trade,DIST-NO-3,SKU021,2,314.1,10.0,0,628.2
ORD119739,2025-10-05,Central,Nagpur,Modern Trade,DIST-CE-1,SKU008,2,109.48,8.0,0,218.96
ORD117221,2025-07-06,Central,Nagpur,Pharmacy,DIST-CE-1,SKU022,3,440.68,8.0,0,1322.04
ORD106417,2024-08-10,East,Bhubaneswar,General Trade,DIST-EA-3,SKU013,3,169.0,0.0,0,507.0
ORD121545,2025-11-18,North,Chandigarh,Modern Trade,DIST-NO-2,SKU018,3,968.05,5.0,0,2904.15
ORD103668,2024-05-05,Central,Nagpur,General Trade,DIST-CE-2,SKU010,5,169.0,0.0,0,845.0
ORD100635,2024-01-22,South,Bengaluru,General Trade,DIST-SO-3,SKU004,10,198.55,5.0,0,1985.5
ORD106196,2024-07-31,East,Bhubaneswar,Modern Trade,DIST-EA-3,SKU019,5,189.0,0.0,0,945.0
ORD107458,2024-09-18,North,Delhi,Modern Trade,DIST-NO-2,SKU001,1,119.0,0.0,0,119.0
ORD112520,2025-02-14,East,Kolkata,General Trade,DIST-EA-3,SKU007,2,80.1,10.0,0,160.2
ORD104487,2024-05-31,West,Pune,General Trade,DIST-WE-2,SKU004,1,177.65,15.0,0,177.65
